id,username,created_at,lng,lat,text
1517618715067658241,_mreverywhere,Fri Apr 22 21:37:52 +0000 2022,-79.3872,43.648,TONIGHT BRS KASH PREFORMING THROAT BABY ONLY AT TORONTOS #1 AFTER HOURS DOORS OPEN AT 11PM PREFORMANCE AT 1AM… https://t.co/IZVhFUPsiT
1517618718276308992,_jvm2222jtk,Fri Apr 22 21:37:53 +0000 2022,-80.1491725,26.150368,@MasonTheDreamer Correction f*ckin schmuck.
1517618718582263809,DancerAcrobat91,Fri Apr 22 21:37:53 +0000 2022,-121.9415795,37.758224999999996,It’s me. I’m people.
1517618719081570305,DraftVogel,Fri Apr 22 21:37:53 +0000 2022,-85.9785995,35.8305215,"What are your thoughts on Montana LB Troy Anderson?Here is my conversation with him from the 2022 NFL Combine, di… https://t.co/2SjId7j5pr"
1517618720717344768,LancerFanPhotos,Fri Apr 22 21:37:53 +0000 2022,-90.26467066,38.53037944,@ellajaynemusic sang the national anthem at @shamrock_fc event @rivercitycasino. 13 year old sounds 30. Check her o… https://t.co/EeNHJhDVch
1517618721614929920,Rockk24,Fri Apr 22 21:37:53 +0000 2022,-76.61518050000001,39.396352,@danabeers What program do you use to edit your videos ?
1517618722076340229,JesseJ_Mendoza,Fri Apr 22 21:37:53 +0000 2022,-98.5406515,29.417501,"@AbsoluteKaty The NES Max makes Double Dragon II so much more enjoyable, like it was designed just for the that game!"
1517618723359805445,candymorris1777,Fri Apr 22 21:37:54 +0000 2022,-89.0175665,42.2571455,@Loveandsunlight @w_white18 Almost forgot what you look like. Missed you. Don’t get to tipsy we want another live tomorrow
1517618724051771393,bluntmindx,Fri Apr 22 21:37:54 +0000 2022,-73.9685415,40.780709,I’m convinced that weed is the only thing that makes me happy
1517618724555034625,guanakitooo16,Fri Apr 22 21:37:54 +0000 2022,-121.8737305,37.331159,Having to be professional and not express personal beliefs is so hard when you wanna just tell someone “what the fuck” over the phone
1517618725276508160,seismically,Fri Apr 22 21:37:54 +0000 2022,-73.9685415,40.780709,@Subtronics what the fuck dude lol
1517618725712764929,HerniquaWare26,Fri Apr 22 21:37:54 +0000 2022,-95.44648649999999,29.838495,Cause their the fire they have that fire their yelling they have that fire go and try them
1517618726308261888,bebesita_2222,Fri Apr 22 21:37:55 +0000 2022,-121.959531,37.813777,I’ve been called beautiful twice the past two days by men out in the street lol I’ll take it as a compliment Most… https://t.co/uJEVoJzhYM
1517618725851119618,AJM94x,Fri Apr 22 21:37:54 +0000 2022,-78.85356300000001,42.896229500000004,Can't believe there's a sentai series where the leader falls in love with a demon princess bruh… https://t.co/1tbnCBS2Ud
1517618726937370625,tmj_AZ_transp,Fri Apr 22 21:37:55 +0000 2022,-114.6276916,32.6926512,"Click the link in our bio to see currently open #Transportation jobs like ""Parts Delivery"" at O'Reilly Automotive in #Yuma, AZ."
1517618727021424648,lillydoba,Fri Apr 22 21:37:55 +0000 2022,-92.4367735,38.3045585,why did cops have to ruin chargers? why couldn’t they drive kia soul’s or something????
1517618727226941441,TYsAdventures,Fri Apr 22 21:37:55 +0000 2022,-73.96021116,40.68891041,"I'm at Healthy Bites Gourmet in Brooklyn, NY https://t.co/nekW4JJiG1"
1517618727461679104,BlackPlagueBeer,Fri Apr 22 21:37:55 +0000 2022,-117.26665314,33.21566745,Oh my how you’ve grown. 😱 Sales team meetin….I mean PARTY! The best in the biz @karlstraussdistributing… https://t.co/Ir0j6gsWtL
1517618727692513283,ODB_36,Fri Apr 22 21:37:55 +0000 2022,-79.861034,35.1704985,I'm agitated lemme take one of my calm down pills b4 I spaz out
1517618727038107648,MischievousLiz,Fri Apr 22 21:37:55 +0000 2022,-83.804475,27.698681999999998,"Westley, helping with laundry 😹😹😹 https://t.co/PEfRsva5U4"
